City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
592,Mihail Kogalniceanu,44.3667,28.45,36.28,100,75,5.99,RO,2023-01-15 06:55:10
593,Narasannapeta,18.4167,84.05,83.89,44,4,6.91,IN,2023-01-15 06:55:10
594,Hoquiam,46.9809,-123.8893,50.0,95,100,3.0,US,2023-01-15 06:55:12
595,Portree,57.4129,-6.1942,39.52,87,40,14.25,GB,2023-01-15 06:56:13
596,Alyangula,-13.8483,136.4192,85.69,65,85,1.03,AU,2023-01-15 06:56:14
597,Winkler,49.1817,-97.941,23.18,93,99,3.44,CA,2023-01-15 06:56:15
598,Coos Bay,43.3665,-124.2179,48.92,100,100,1.01,US,2023-01-15 06:56:15
599,Onokhino,56.925,65.5394,17.92,81,92,11.1,RU,2023-01-15 06:56:16
600,Darnah,32.767,22.6367,55.26,87,100,19.24,LY,2023-01-15 06:56:17
601,Glenwood Springs,39.5505,-107.3248,36.63,93,100,13.8,US,2023-01-15 06:56:15
602,Tougue,11.4667,-11.6,63.41,25,63,1.97,GN,2023-01-15 06:56:20
603,Sarany,58.5,58.8833,11.7,86,100,15.23,RU,2023-01-15 06:56:20
604,Pangoa,-12.1167,-73.0,67.71,99,100,0.85,PE,2023-01-15 06:56:21
605,Katherine,-14.4667,132.2667,80.92,78,75,8.05,AU,2023-01-15 06:56:22
606,Tiarei,-17.5333,-149.3333,78.82,76,100,6.35,PF,2023-01-15 06:56:23
607,Boa Vista,2.8197,-60.6733,75.18,88,40,6.91,BR,2023-01-15 06:54:56
608,Nouakchott,18.0858,-15.9785,58.93,30,86,11.79,MR,2023-01-15 06:56:24
609,Kibaya,-5.3,36.5667,69.73,60,100,6.15,TZ,2023-01-15 06:56:25
610,Baykit,61.67,96.37,-17.57,95,100,2.62,RU,2023-01-15 06:56:25
611,Hua Hin,12.5707,99.9588,84.22,74,20,8.05,TH,2023-01-15 06:56:26
612,Severnyy,50.677,36.5532,23.04,93,100,8.95,RU,2023-01-15 06:56:27
613,Rolla,37.9514,-91.7713,33.85,74,100,13.0,US,2023-01-15 06:56:28
614,Iquique,-20.2208,-70.1431,66.24,76,0,1.63,CL,2023-01-15 06:56:28
615,Batticaloa,7.7102,81.6924,79.97,75,95,11.39,LK,2023-01-15 06:56:29
616,Ust-Ilimsk,58.0006,102.6619,5.36,93,100,0.69,RU,2023-01-15 06:56:30
617,Mwinilunga,-11.7358,24.4293,64.9,92,100,1.77,ZM,2023-01-15 06:56:31
618,Kabanjahe,3.1001,98.4908,71.76,80,100,2.84,ID,2023-01-15 06:56:32
619,Porto Novo,6.4965,2.6036,76.82,85,3,1.5,BJ,2023-01-15 06:56:33
620,Tacoronte,28.4769,-16.4102,56.32,93,20,11.01,ES,2023-01-15 06:56:33
621,Mbala,-8.8402,31.3659,64.27,81,100,0.85,ZM,2023-01-15 06:56:35
622,Kashi,39.4547,75.9797,11.41,67,20,6.71,CN,2023-01-15 06:56:36
623,Port Moresby,-9.4431,147.1797,83.62,70,40,11.5,PG,2023-01-15 06:56:37
624,Candolim,15.5181,73.7626,80.6,57,0,6.91,IN,2023-01-15 06:56:39
625,Ciudad Bolivar,8.1222,-63.5497,73.94,82,62,7.14,VE,2023-01-15 06:56:40
626,Micomeseng,2.1462,10.6164,71.82,85,81,2.37,GQ,2023-01-15 06:56:40
627,Turek,52.0155,18.5005,46.62,78,100,25.46,PL,2023-01-15 06:56:41
628,Cayenne,4.9333,-52.3333,71.64,100,100,0.0,GF,2023-01-15 06:56:41
629,Sibay,52.7181,58.6658,10.85,80,29,4.18,RU,2023-01-15 06:56:42
630,Kongolo,-5.3833,27.0,71.37,93,100,2.55,CD,2023-01-15 06:56:42
631,Maniitsoq,65.4167,-52.9,13.03,91,100,18.19,GL,2023-01-15 06:56:43
632,Warwick,41.7001,-71.4162,34.92,82,100,18.41,US,2023-01-15 06:56:43
633,Lodja,-3.4833,23.4333,76.12,74,91,2.51,CD,2023-01-15 06:56:43
634,Urumqi,43.801,87.6005,-6.65,84,1,4.47,CN,2023-01-15 06:52:27
635,Leeuwarden,53.2014,5.8086,44.6,72,75,20.71,NL,2023-01-15 06:54:43
636,Soligalich,59.0778,42.2864,24.12,95,100,10.89,RU,2023-01-15 06:56:44
637,Hobyo,5.3505,48.5268,80.47,64,77,25.84,SO,2023-01-15 06:56:44
638,Rincon,32.296,-81.2354,38.86,72,0,4.59,US,2023-01-15 06:56:45
639,Semirom,31.4167,51.5667,31.96,99,99,5.95,IR,2023-01-15 06:56:45
640,Owando,-0.4819,15.8999,77.2,73,67,2.59,CG,2023-01-15 06:56:46
641,Orotukan,62.2667,151.7,-26.59,99,100,5.01,RU,2023-01-15 06:56:46
642,Uyskoye,54.3775,60.0047,16.93,74,18,5.97,RU,2023-01-15 06:56:47
643,Rognan,67.0953,15.3878,30.34,83,100,10.87,NO,2023-01-15 06:56:47
644,Camacari,-12.6975,-38.3242,76.77,92,88,4.83,BR,2023-01-15 06:57:48
645,Kraslava,55.8951,27.168,36.41,84,100,16.73,LV,2023-01-15 06:56:22
646,Gbarnga,6.9956,-9.4722,65.71,100,50,1.01,LR,2023-01-15 06:57:48
647,Robertsport,6.7533,-11.3686,76.39,88,52,4.81,LR,2023-01-15 06:57:49
648,Uchiza,-8.4592,-76.4633,69.96,98,100,1.41,PE,2023-01-15 06:57:49
649,Masuguru,-11.3667,38.4167,80.35,79,96,3.2,TZ,2023-01-15 06:57:50
650,Kuldur,49.2167,131.6333,-6.68,90,100,3.02,RU,2023-01-15 06:57:50
651,Kingisepp,59.3733,28.6134,35.83,84,100,14.47,RU,2023-01-15 06:57:50
652,Omboue,-1.5746,9.2618,79.2,80,98,4.76,GA,2023-01-15 06:57:51
653,Kununurra,-15.7667,128.7333,93.18,55,40,10.36,AU,2023-01-15 06:54:00
654,Karakol,42.4907,78.3936,15.22,62,0,1.3,KG,2023-01-15 06:57:51
655,Kieta,-6.2167,155.6333,82.29,77,86,5.06,PG,2023-01-15 06:57:52
656,Abu Kamal,34.4506,40.9171,52.2,73,0,1.9,SY,2023-01-15 06:57:52
657,Irbeyskoye,55.6428,95.4522,14.25,85,100,17.0,RU,2023-01-15 06:57:53
658,Buraydah,26.326,43.975,50.45,54,17,10.16,SA,2023-01-15 06:57:53
659,Puerto Del Rosario,28.5004,-13.8627,65.95,77,75,16.11,ES,2023-01-15 06:57:54
660,Gravdal,68.1214,13.5031,29.26,72,100,14.52,NO,2023-01-15 06:57:54
661,Tura,25.5198,90.2201,73.0,32,0,6.64,IN,2023-01-15 06:57:55
662,Aromashevo,56.8602,68.6375,14.77,93,86,10.33,RU,2023-01-15 06:57:55
663,Harer,9.3094,42.1258,66.87,43,5,4.32,ET,2023-01-15 06:57:55
664,Antofagasta,-23.65,-70.4,65.48,84,16,4.83,CL,2023-01-15 06:57:56
665,Chiuza,47.2333,24.25,37.87,86,100,1.79,RO,2023-01-15 06:57:56
666,Libreville,0.3925,9.4537,79.47,78,90,2.46,GA,2023-01-15 06:56:55
667,Macusani,-14.0833,-70.4333,34.88,89,100,3.0,PE,2023-01-15 06:57:57
668,The Valley,18.217,-63.0578,78.66,78,13,12.55,AI,2023-01-15 06:57:57
669,Oga,46.4631,10.347,32.54,81,100,5.48,IT,2023-01-15 06:57:58
670,Beloha,-25.1667,45.05,86.54,50,0,12.28,MG,2023-01-15 06:57:58
671,Birao,10.2849,22.7882,74.34,18,10,11.88,CF,2023-01-15 06:57:59
672,Onverwacht,5.5833,-55.1833,76.86,99,78,0.94,SR,2023-01-15 06:57:59
673,Ambon,-3.6954,128.1814,87.94,66,40,10.36,ID,2023-01-15 06:58:00
674,Hirara,24.8,125.2833,66.47,82,75,27.63,JP,2023-01-15 06:58:00
675,Santa Catarina De Tepehuanes,25.35,-105.7333,44.29,71,0,6.87,MX,2023-01-15 06:58:00
676,Teya,60.3778,92.6267,0.28,96,97,2.8,RU,2023-01-15 06:58:01
677,Yarada,17.65,83.2667,84.52,51,20,4.61,IN,2023-01-15 06:58:01
678,Sarahan,31.5167,77.8,48.09,19,1,4.9,IN,2023-01-15 06:58:02
679,Plettenberg Bay,-34.0527,23.3716,71.1,70,27,4.0,ZA,2023-01-15 06:58:02
680,Sept-Iles,50.2001,-66.3821,6.8,66,0,11.5,CA,2023-01-15 06:54:02
681,Longhua,23.6137,114.1919,53.08,71,99,7.52,CN,2023-01-15 06:58:03
682,Petropavlovsk-Kamchatskiy,53.0452,158.6483,16.39,45,75,20.13,RU,2023-01-15 06:58:04
683,Awjilah,29.1081,21.2869,54.61,75,3,12.77,LY,2023-01-15 06:58:05
684,Reynosa,26.0833,-98.2833,60.85,81,0,14.14,MX,2023-01-15 06:58:06
685,Clarksville,36.5298,-87.3595,30.45,84,0,0.0,US,2023-01-15 06:53:11
686,Quchan,37.106,58.5095,29.14,40,86,8.75,IR,2023-01-15 06:58:07
687,Garowe,8.4054,48.4845,77.29,44,10,19.24,SO,2023-01-15 06:58:07
688,Abengourou,6.7297,-3.4964,67.51,99,31,0.78,CI,2023-01-15 06:58:08
689,Bennington,42.8781,-73.1968,24.75,80,100,9.22,US,2023-01-15 06:58:09
